Gene	ID	group_name
CAGL0A01980g	GO:0003924	GTPase activity
CAGL0A01980g	GO:0005525	GTP binding
CAGL0A01980g	GO:0008135	translation factor activity, RNA binding
CAGL0A01980g	GO:0016462	pyrophosphatase activity
CAGL0A01980g	GO:0016787	hydrolase activity
CAGL0A01980g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0A01980g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0A01980g	GO:0017076	purine nucleotide binding
CAGL0A01980g	GO:0017111	nucleoside-triphosphatase activity
CAGL0A01980g	GO:0019001	guanyl nucleotide binding
CAGL0A01980g	GO:0032553	ribonucleotide binding
CAGL0A01980g	GO:0032555	purine ribonucleotide binding
CAGL0A01980g	GO:0032561	guanyl ribonucleotide binding
CAGL0A01980g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A01980g	GO:0036094	small molecule binding
CAGL0A01980g	GO:0043167	ion binding
CAGL0A01980g	GO:0043168	anion binding
CAGL0A01980g	GO:0045182	translation regulator activity
CAGL0A01980g	GO:0090079	translation regulator activity, nucleic acid binding
CAGL0A01980g	GO:0097367	carbohydrate derivative binding
CAGL0A01980g	GO:1901265	nucleoside phosphate binding
CAGL0A02046g	GO:0005515	protein binding
CAGL0A02046g	GO:0019899	enzyme binding
CAGL0A02046g	GO:0031625	ubiquitin protein ligase binding
CAGL0A02046g	GO:0044389	ubiquitin-like protein ligase binding
CAGL0A02068r	GO:0003676	nucleic acid binding
CAGL0A02068r	GO:0003723	RNA binding
CAGL0A02068r	GO:0003729	mRNA binding
CAGL0A02068r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0A02068r	GO:0033453	GCU codon-amino acid adaptor activity
CAGL0A02068r	GO:0060090	molecular adaptor activity
CAGL0A02090g	GO:0000166	nucleotide binding
CAGL0A02090g	GO:0002161	aminoacyl-tRNA editing activity
CAGL0A02090g	GO:0004812	aminoacyl-tRNA ligase activity
CAGL0A02090g	GO:0004827	proline-tRNA ligase activity
CAGL0A02090g	GO:0005524	ATP binding
CAGL0A02090g	GO:0016787	hydrolase activity
CAGL0A02090g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0A02090g	GO:0016874	ligase activity
CAGL0A02090g	GO:0016875	ligase activity, forming carbon-oxygen bonds
CAGL0A02090g	GO:0017076	purine nucleotide binding
CAGL0A02090g	GO:0030554	adenyl nucleotide binding
CAGL0A02090g	GO:0032553	ribonucleotide binding
CAGL0A02090g	GO:0032555	purine ribonucleotide binding
CAGL0A02090g	GO:0032559	adenyl ribonucleotide binding
CAGL0A02090g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A02090g	GO:0036094	small molecule binding
CAGL0A02090g	GO:0043167	ion binding
CAGL0A02090g	GO:0043168	anion binding
CAGL0A02090g	GO:0052689	carboxylic ester hydrolase activity
CAGL0A02090g	GO:0097367	carbohydrate derivative binding
CAGL0A02090g	GO:0140098	catalytic activity, acting on RNA
CAGL0A02090g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0A02090g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0A02090g	GO:1901265	nucleoside phosphate binding
CAGL0A02112g	GO:0000166	nucleotide binding
CAGL0A02112g	GO:0003676	nucleic acid binding
CAGL0A02112g	GO:0004812	aminoacyl-tRNA ligase activity
CAGL0A02112g	GO:0004816	asparagine-tRNA ligase activity
CAGL0A02112g	GO:0005524	ATP binding
CAGL0A02112g	GO:0016874	ligase activity
CAGL0A02112g	GO:0016875	ligase activity, forming carbon-oxygen bonds
CAGL0A02112g	GO:0017076	purine nucleotide binding
CAGL0A02112g	GO:0030554	adenyl nucleotide binding
CAGL0A02112g	GO:0032553	ribonucleotide binding
CAGL0A02112g	GO:0032555	purine ribonucleotide binding
CAGL0A02112g	GO:0032559	adenyl ribonucleotide binding
CAGL0A02112g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A02112g	GO:0036094	small molecule binding
CAGL0A02112g	GO:0043167	ion binding
CAGL0A02112g	GO:0043168	anion binding
CAGL0A02112g	GO:0097367	carbohydrate derivative binding
CAGL0A02112g	GO:0140098	catalytic activity, acting on RNA
CAGL0A02112g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0A02112g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0A02112g	GO:1901265	nucleoside phosphate binding
CAGL0A02145g	GO:0003779	actin binding
CAGL0A02145g	GO:0005515	protein binding
CAGL0A02145g	GO:0008092	cytoskeletal protein binding
CAGL0A02145g	GO:0044877	protein-containing complex binding
CAGL0A02145g	GO:0051015	actin filament binding
CAGL0A02167r	GO:0003676	nucleic acid binding
CAGL0A02167r	GO:0003723	RNA binding
CAGL0A02167r	GO:0003729	mRNA binding
CAGL0A02167r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0A02167r	GO:0033427	CAA codon-amino acid adaptor activity
CAGL0A02167r	GO:0060090	molecular adaptor activity
CAGL0A02189g	GO:0000166	nucleotide binding
CAGL0A02189g	GO:0004812	aminoacyl-tRNA ligase activity
CAGL0A02189g	GO:0004814	arginine-tRNA ligase activity
CAGL0A02189g	GO:0005524	ATP binding
CAGL0A02189g	GO:0016874	ligase activity
CAGL0A02189g	GO:0016875	ligase activity, forming carbon-oxygen bonds
CAGL0A02189g	GO:0017076	purine nucleotide binding
CAGL0A02189g	GO:0030554	adenyl nucleotide binding
CAGL0A02189g	GO:0032553	ribonucleotide binding
CAGL0A02189g	GO:0032555	purine ribonucleotide binding
CAGL0A02189g	GO:0032559	adenyl ribonucleotide binding
CAGL0A02189g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A02189g	GO:0036094	small molecule binding
CAGL0A02189g	GO:0043167	ion binding
CAGL0A02189g	GO:0043168	anion binding
CAGL0A02189g	GO:0097367	carbohydrate derivative binding
CAGL0A02189g	GO:0140098	catalytic activity, acting on RNA
CAGL0A02189g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0A02189g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0A02189g	GO:1901265	nucleoside phosphate binding
CAGL0A02211g	GO:0005215	transporter activity
CAGL0A02211g	GO:0005355	glucose transmembrane transporter activity
CAGL0A02211g	GO:0015144	carbohydrate transmembrane transporter activity
CAGL0A02211g	GO:0015145	monosaccharide transmembrane transporter activity
CAGL0A02211g	GO:0015146	pentose transmembrane transporter activity
CAGL0A02211g	GO:0015149	hexose transmembrane transporter activity
CAGL0A02211g	GO:0022857	transmembrane transporter activity
CAGL0A02211g	GO:0051119	sugar transmembrane transporter activity
CAGL0A02233g	GO:0005215	transporter activity
CAGL0A02233g	GO:0005355	glucose transmembrane transporter activity
CAGL0A02233g	GO:0015144	carbohydrate transmembrane transporter activity
CAGL0A02233g	GO:0015145	monosaccharide transmembrane transporter activity
CAGL0A02233g	GO:0015149	hexose transmembrane transporter activity
CAGL0A02233g	GO:0022857	transmembrane transporter activity
CAGL0A02233g	GO:0051119	sugar transmembrane transporter activity
CAGL0A02321g	GO:0005215	transporter activity
CAGL0A02321g	GO:0005353	fructose transmembrane transporter activity
CAGL0A02321g	GO:0005355	glucose transmembrane transporter activity
CAGL0A02321g	GO:0015144	carbohydrate transmembrane transporter activity
CAGL0A02321g	GO:0015145	monosaccharide transmembrane transporter activity
CAGL0A02321g	GO:0015149	hexose transmembrane transporter activity
CAGL0A02321g	GO:0015578	mannose transmembrane transporter activity
CAGL0A02321g	GO:0022857	transmembrane transporter activity
CAGL0A02321g	GO:0051119	sugar transmembrane transporter activity
CAGL0A02387g	GO:0003735	structural constituent of ribosome
CAGL0A02387g	GO:0004784	superoxide dismutase activity
CAGL0A02387g	GO:0005198	structural molecule activity
CAGL0A02387g	GO:0016209	antioxidant activity
CAGL0A02387g	GO:0016491	oxidoreductase activity
CAGL0A02387g	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor
CAGL0A02387g	GO:0043167	ion binding
CAGL0A02387g	GO:0043169	cation binding
CAGL0A02387g	GO:0046872	metal ion binding
CAGL0A02431g	GO:0004175	endopeptidase activity
CAGL0A02431g	GO:0004190	aspartic-type endopeptidase activity
CAGL0A02431g	GO:0008233	peptidase activity
CAGL0A02431g	GO:0016787	hydrolase activity
CAGL0A02431g	GO:0070001	aspartic-type peptidase activity
CAGL0A02431g	GO:0140096	catalytic activity, acting on a protein
CAGL0A02453r	GO:0003676	nucleic acid binding
CAGL0A02453r	GO:0003723	RNA binding
CAGL0A02453r	GO:0003729	mRNA binding
CAGL0A02453r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0A02453r	GO:0033436	AUG codon-amino acid adaptor activity
CAGL0A02453r	GO:0060090	molecular adaptor activity
CAGL0A02475g	GO:0045182	translation regulator activity
CAGL0A02508g	GO:0005215	transporter activity
CAGL0A02508g	GO:0005342	organic acid transmembrane transporter activity
CAGL0A02508g	GO:0015171	amino acid transmembrane transporter activity
CAGL0A02508g	GO:0015174	basic amino acid transmembrane transporter activity
CAGL0A02508g	GO:0022857	transmembrane transporter activity
CAGL0A02508g	GO:0046943	carboxylic acid transmembrane transporter activity
CAGL0A02530g	GO:0004791	thioredoxin-disulfide reductase activity
CAGL0A02530g	GO:0005506	iron ion binding
CAGL0A02530g	GO:0008198	ferrous iron binding
CAGL0A02530g	GO:0015035	protein-disulfide reductase activity
CAGL0A02530g	GO:0015036	disulfide oxidoreductase activity
CAGL0A02530g	GO:0016209	antioxidant activity
CAGL0A02530g	GO:0016491	oxidoreductase activity
CAGL0A02530g	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors
CAGL0A02530g	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
CAGL0A02530g	GO:0043167	ion binding
CAGL0A02530g	GO:0043169	cation binding
CAGL0A02530g	GO:0046872	metal ion binding
CAGL0A02530g	GO:0046914	transition metal ion binding
CAGL0A02530g	GO:0047134	protein-disulfide reductase (NAD(P)) activity
CAGL0A02530g	GO:0140096	catalytic activity, acting on a protein
CAGL0A02552g	GO:0000166	nucleotide binding
CAGL0A02552g	GO:0005525	GTP binding
CAGL0A02552g	GO:0017076	purine nucleotide binding
CAGL0A02552g	GO:0019001	guanyl nucleotide binding
CAGL0A02552g	GO:0032553	ribonucleotide binding
CAGL0A02552g	GO:0032555	purine ribonucleotide binding
CAGL0A02552g	GO:0032561	guanyl ribonucleotide binding
CAGL0A02552g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A02552g	GO:0036094	small molecule binding
CAGL0A02552g	GO:0043167	ion binding
CAGL0A02552g	GO:0043168	anion binding
CAGL0A02552g	GO:0097367	carbohydrate derivative binding
CAGL0A02552g	GO:1901265	nucleoside phosphate binding
CAGL0A02574g	GO:0004048	anthranilate phosphoribosyltransferase activity
CAGL0A02574g	GO:0016740	transferase activity
CAGL0A02574g	GO:0016757	glycosyltransferase activity
CAGL0A02574g	GO:0016763	pentosyltransferase activity
CAGL0A02629g	GO:0005515	protein binding
CAGL0A02629g	GO:0005543	phospholipid binding
CAGL0A02629g	GO:0008289	lipid binding
CAGL0A02629g	GO:0032182	ubiquitin-like protein binding
CAGL0A02629g	GO:0035091	phosphatidylinositol binding
CAGL0A02629g	GO:0043130	ubiquitin binding
CAGL0A02651g	GO:0003682	chromatin binding
CAGL0A02695g	GO:0000182	rDNA binding
CAGL0A02695g	GO:0000976	transcription cis-regulatory region binding
CAGL0A02695g	GO:0000987	cis-regulatory region sequence-specific DNA binding
CAGL0A02695g	GO:0000992	RNA polymerase III cis-regulatory region sequence-specific DNA binding
CAGL0A02695g	GO:0000995	RNA polymerase III general transcription initiation factor activity
CAGL0A02695g	GO:0001002	RNA polymerase III type 1 promoter sequence-specific DNA binding
CAGL0A02695g	GO:0001003	RNA polymerase III type 2 promoter sequence-specific DNA binding
CAGL0A02695g	GO:0001016	RNA polymerase III transcription regulatory region sequence-specific DNA binding
CAGL0A02695g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0A02695g	GO:0003676	nucleic acid binding
CAGL0A02695g	GO:0003677	DNA binding
CAGL0A02695g	GO:0003682	chromatin binding
CAGL0A02695g	GO:0003690	double-stranded DNA binding
CAGL0A02695g	GO:0005515	protein binding
CAGL0A02695g	GO:0031490	chromatin DNA binding
CAGL0A02695g	GO:0043035	chromatin insulator sequence binding
CAGL0A02695g	GO:0043565	sequence-specific DNA binding
CAGL0A02695g	GO:0071443	tDNA binding
CAGL0A02695g	GO:0080084	5S rDNA binding
CAGL0A02695g	GO:0140223	general transcription initiation factor activity
CAGL0A02695g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0A02750g	GO:0000166	nucleotide binding
CAGL0A02750g	GO:0005524	ATP binding
CAGL0A02750g	GO:0016462	pyrophosphatase activity
CAGL0A02750g	GO:0016787	hydrolase activity
CAGL0A02750g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0A02750g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0A02750g	GO:0016887	ATP hydrolysis activity
CAGL0A02750g	GO:0017076	purine nucleotide binding
CAGL0A02750g	GO:0017111	nucleoside-triphosphatase activity
CAGL0A02750g	GO:0030554	adenyl nucleotide binding
CAGL0A02750g	GO:0032553	ribonucleotide binding
CAGL0A02750g	GO:0032555	purine ribonucleotide binding
CAGL0A02750g	GO:0032559	adenyl ribonucleotide binding
CAGL0A02750g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A02750g	GO:0036094	small molecule binding
CAGL0A02750g	GO:0043167	ion binding
CAGL0A02750g	GO:0043168	anion binding
CAGL0A02750g	GO:0097367	carbohydrate derivative binding
CAGL0A02750g	GO:0140657	ATPase-dependent activity
CAGL0A02750g	GO:1901265	nucleoside phosphate binding
CAGL0A02772g	GO:0000386	second spliceosomal transesterification activity
CAGL0A02772g	GO:0005515	protein binding
CAGL0A02772g	GO:0140098	catalytic activity, acting on RNA
CAGL0A02772g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0A02794g	GO:0030234	enzyme regulator activity
CAGL0A02794g	GO:0070917	inositol phosphoceramide synthase regulator activity
CAGL0A02794g	GO:0098772	molecular function regulator
CAGL0A02816g	GO:0004032	alditol:NADP+ 1-oxidoreductase activity
CAGL0A02816g	GO:0004033	aldo-keto reductase (NADP) activity
CAGL0A02816g	GO:0004090	carbonyl reductase (NADPH) activity
CAGL0A02816g	GO:0008106	alcohol dehydrogenase (NADP+) activity
CAGL0A02816g	GO:0016491	oxidoreductase activity
CAGL0A02816g	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
CAGL0A02816g	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
CAGL0A02838g	GO:0003676	nucleic acid binding
CAGL0A02838g	GO:0003677	DNA binding
CAGL0A02838g	GO:0003690	double-stranded DNA binding
CAGL0A02838g	GO:0003691	double-stranded telomeric DNA binding
CAGL0A02838g	GO:0003697	single-stranded DNA binding
CAGL0A02838g	GO:0005515	protein binding
CAGL0A02838g	GO:0030674	protein-macromolecule adaptor activity
CAGL0A02838g	GO:0042162	telomeric DNA binding
CAGL0A02838g	GO:0043047	single-stranded telomeric DNA binding
CAGL0A02838g	GO:0043565	sequence-specific DNA binding
CAGL0A02838g	GO:0051880	G-quadruplex DNA binding
CAGL0A02838g	GO:0060090	molecular adaptor activity
CAGL0A02838g	GO:0098847	sequence-specific single stranded DNA binding
CAGL0A02860g	GO:0004518	nuclease activity
CAGL0A02860g	GO:0004527	exonuclease activity
CAGL0A02860g	GO:0008409	5'-3' exonuclease activity
CAGL0A02860g	GO:0016787	hydrolase activity
CAGL0A02860g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0A02904g	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
CAGL0A02904g	GO:0004568	chitinase activity
CAGL0A02904g	GO:0008061	chitin binding
CAGL0A02904g	GO:0016787	hydrolase activity
CAGL0A02904g	GO:0016798	hydrolase activity, acting on glycosyl bonds
CAGL0A02904g	GO:0097367	carbohydrate derivative binding
CAGL0A02926g	GO:0005515	protein binding
CAGL0A02926g	GO:0005543	phospholipid binding
CAGL0A02926g	GO:0008289	lipid binding
CAGL0A02926g	GO:0019899	enzyme binding
CAGL0A02926g	GO:0035091	phosphatidylinositol binding
CAGL0A02926g	GO:0070273	phosphatidylinositol-4-phosphate binding
CAGL0A02926g	GO:1901981	phosphatidylinositol phosphate binding
CAGL0A02948g	GO:0005509	calcium ion binding
CAGL0A02948g	GO:0008047	enzyme activator activity
CAGL0A02948g	GO:0019207	kinase regulator activity
CAGL0A02948g	GO:0019209	kinase activator activity
CAGL0A02948g	GO:0030234	enzyme regulator activity
CAGL0A02948g	GO:0043167	ion binding
CAGL0A02948g	GO:0043169	cation binding
CAGL0A02948g	GO:0046872	metal ion binding
CAGL0A02948g	GO:0098744	1-phosphatidylinositol 4-kinase activator activity
CAGL0A02948g	GO:0098772	molecular function regulator
CAGL0A02970g	GO:0003676	nucleic acid binding
CAGL0A02970g	GO:0003723	RNA binding
CAGL0A02970g	GO:0003729	mRNA binding
CAGL0A02970g	GO:0003730	mRNA 3'-UTR binding
CAGL0A02992g	GO:0000166	nucleotide binding
CAGL0A02992g	GO:0005215	transporter activity
CAGL0A02992g	GO:0005524	ATP binding
CAGL0A02992g	GO:0008320	protein transmembrane transporter activity
CAGL0A02992g	GO:0015399	primary active transmembrane transporter activity
CAGL0A02992g	GO:0016462	pyrophosphatase activity
CAGL0A02992g	GO:0016787	hydrolase activity
CAGL0A02992g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0A02992g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0A02992g	GO:0016887	ATP hydrolysis activity
CAGL0A02992g	GO:0017076	purine nucleotide binding
CAGL0A02992g	GO:0017111	nucleoside-triphosphatase activity
CAGL0A02992g	GO:0022804	active transmembrane transporter activity
CAGL0A02992g	GO:0022857	transmembrane transporter activity
CAGL0A02992g	GO:0022884	macromolecule transmembrane transporter activity
CAGL0A02992g	GO:0030554	adenyl nucleotide binding
CAGL0A02992g	GO:0032553	ribonucleotide binding
CAGL0A02992g	GO:0032555	purine ribonucleotide binding
CAGL0A02992g	GO:0032559	adenyl ribonucleotide binding
CAGL0A02992g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0A02992g	GO:0036094	small molecule binding
CAGL0A02992g	GO:0042626	ATPase-coupled transmembrane transporter activity
CAGL0A02992g	GO:0043167	ion binding
CAGL0A02992g	GO:0043168	anion binding
CAGL0A02992g	GO:0097367	carbohydrate derivative binding
CAGL0A02992g	GO:0140318	protein transporter activity
CAGL0A02992g	GO:0140657	ATPase-dependent activity
CAGL0A02992g	GO:1901265	nucleoside phosphate binding
CAGL0A03014g	GO:0000166	nucleotide binding
